evaluation,offline_var_0,offline_var_1,offline_var_2,offline_var_3,offline_var_4,offline_var_5,offline_var_6,offline_var_7,offline_var_8,offline_var_9,offline_var_10,offline_var_11,offline_var_12,offline_var_13,offline_var_14,offline_var_15,offline_var_16,offline_var_17,offline_var_18,offline_var_19,offline_var_20,offline_var_21,offline_var_22,offline_var_23,offline_var_24,offline_var_25,offline_var_26,offline_var_27,offline_var_28,offline_var_29,obj_Maximize_Volume,con_Maintain_L/D_Ratio,30_DV_Model_cl,30_DV_Model_cd,30_DV_Model_Volume,30_DV_Model_CL,30_DV_Model_CD,30_DV_Model_K,30_DV_Model_-CL,30_DV_Model_-CD,30_DV_Model_-K,convergence_metric,acqf_value
99,0.294346325,0.169737198,-0.099635506,0.182926002,-0.055054082,-0.199409276,0.082736592,0.019557243,0.033313024,0.017012465,-0.029694845,0.029863654,0.125503929,0.360403377,0.449454182,0.211673972,0.030680326,0.023073851,0.169026064,0.218187356,0.121675072,0.168335495,-0.049707452,0.038166925,0.066575359,-0.019647751,-0.049658494,-0.039666411,-0.029899059,0.099892012,11.71717252,0.181678588,3.474892389,0.744500301,11.71717252,3.474892389,0.744500301,4.667415696,-3.474892389,-0.744500301,-4.667415696,2.000931205,
100,0.289104239,0.064012989,0.065824512,0.199030565,-0.080347349,-0.136317882,0.065591282,0.076817131,-0.180350955,-0.196319598,-0.110049841,0.003170658,0.48055992,0.468543337,0.244722521,0.074388309,0.315898376,0.017673302,0.251951919,0.271867758,0.160867577,0.003558085,0.196590853,0.030944001,0.198164401,0.054906977,0.148619498,0.160993454,0.118377616,0.00187136,12.99947656,-0.585089973,3.345164961,0.857592303,12.99947656,3.345164961,0.857592303,3.900647135,-3.345164961,-0.857592303,-3.900647135,1.833862056,0
101,-0.026671095,0.19768598,0.019648286,0.077117666,0.240550822,0.039782288,0.008463583,-0.027435947,-0.050625989,-0.109144978,-0.095012843,-0.131309799,0.086510228,0.216993099,0.296760981,0.032710616,0.10852447,0.021823919,0.283174366,0.14980868,0.000564926,0.235955948,0.189355707,0.13646192,0.197535949,0.052932062,0.082997584,0.123148172,0.080409948,-0.016981736,11.42558139,-0.565825495,3.968569262,1.012412946,11.42558139,3.968569262,1.012412946,3.919911613,-3.968569262,-1.012412946,-3.919911613,1.833862056,0
102,-0.060442429,0.103855367,0.180903836,0.149021012,-0.151104418,-0.117305749,-0.022234033,-0.014443151,-0.139491056,-0.040342051,-0.019144878,-0.050940406,0.455232474,-0.044363518,-0.094423636,0.258286996,0.334006326,-0.01702767,0.036538862,-0.036052588,0.090421408,0.244289747,-0.023946456,0.22167179,0.030420159,0.191904945,0.073067293,0.047145439,0.042652953,0.02379941,10.86983192,-0.562712647,3.74363092,0.954271623,10.86983192,3.74363092,0.954271623,3.923024461,-3.74363092,-0.954271623,-3.923024461,1.833862056,0
103,0.22252861,0.294092996,-0.099635506,0.299474749,-0.076202431,-0.199409276,0.149701065,0.029179604,0.069961464,0.04968129,0.029855131,0.029863654,-0.048523738,0.09914126,0.449454182,0.177990554,-0.019583298,-0.028629835,0.105760775,0.053097552,0.061291564,0.0186001,-0.049707452,0.0286936,0.040584501,-0.019647751,-0.049658494,-0.039666411,-0.029899059,-0.019866841,9.738443731,0.614970054,3.455048324,0.677366533,9.738443731,3.455048324,0.677366533,5.100707161,-3.455048324,-0.677366533,-5.100707161,1.908061943,0.129406204
104,0.32865821,0.201234808,-0.030622059,0.123264742,-0.008003469,0.064981772,0.126852189,0.092080993,0.043566303,-0.058296288,-0.059155084,-0.139282131,0.131107406,-0.006064938,0.017746614,0.300133096,0.169913954,0.361838867,-0.04446957,0.104354855,0.040435418,0.110572786,-0.047275397,0.06568003,-0.012499414,0.142914919,0.017944024,0.196445834,0.081319905,0.05396987,10.13051476,-0.255567063,3.281272277,0.775683304,10.13051476,3.281272277,0.775683304,4.230170044,-3.281272277,-0.775683304,-4.230170044,1.908061943,0
105,0.221009339,0.3,-0.099635506,0.299474749,-0.139745604,-0.199409276,0.149701065,0.052588124,-0.199862426,0.04968129,-0.149917818,0.029863654,0.031679428,0.36543049,0.449454182,0.399796176,0.349844371,-0.058916362,-0.067353827,-0.01075737,0.243455419,-0.029537909,-0.049707452,0.013439758,0.199921015,-0.019647751,-0.049658494,-0.039666411,-0.029899059,-0.019866841,10.81970994,0.098491417,3.468754586,0.756671394,10.81970994,3.468754586,0.756671394,4.584228525,-3.468754586,-0.756671394,-4.584228525,1.908061943,0.077176388
106,0.26473051,0.158408043,0.195689571,0.253522685,0.167143611,-0.131751273,0.076869469,-0.003710019,0.000134797,-0.185135832,-0.011691117,-0.041857134,0.274731844,0.263642887,0.326172301,-0.036217293,0.25000866,0.076288659,0.063259319,0.328066221,0.077239477,-0.027471865,0.207725878,0.135401471,0.047992286,0.137004059,0.010227633,-0.035232764,0.110702561,0.027836328,11.02621114,-0.239843959,3.398851393,0.80050328,11.02621114,3.398851393,0.80050328,4.245893148,-3.398851393,-0.80050328,-4.245893148,1.908061943,0
107,0.239097368,0.249291296,-0.099635506,0.299474749,-0.04026943,-0.199409276,0.128730735,0.05005929,0.069961464,0.04968129,0.029855131,0.014828306,-0.043266917,0.141813573,0.449454182,0.214156166,0.082110869,-0.008052023,0.247166408,0.139743476,-0.039810213,0.092973246,-0.049707452,0.020602152,-0.029674544,-0.019647751,-0.049658494,-0.039666411,-0.029899059,0.057216582,10.32279201,0.465879845,3.384323484,0.683478451,10.32279201,3.384323484,0.683478451,4.951616952,-3.384323484,-0.683478451,-4.951616952,1.92268965,0.046234262
108,0.266386409,0.270555289,0.031146473,-0.06026254,0.062067498,0.072179792,-0.067325366,0.11749479,-0.000754397,-0.0348327,-0.119402141,-0.082408505,0.484722674,0.078260487,0.360129216,0.260131333,0.001708092,0.26737419,-0.030583507,0.333871888,0.087722626,0.072049942,0.297990959,-0.006308409,0.198184771,0.142096579,-0.017071849,0.076554026,0.116134936,0.048800458,11.9808036,-1.122123508,3.395780028,1.009563057,11.9808036,3.395780028,1.009563057,3.363613599,-3.395780028,-1.009563057,-3.363613599,1.92268965,0
109,0.17608304,0.11455838,0.167522517,0.246918731,0.198974752,0.19693989,-0.061759175,0.083803789,-0.033109016,-0.194386189,-0.004195066,-0.119230284,0.440194701,0.24948728,0.059176352,0.385498808,0.098691717,0.384371638,-0.054875184,0.379757835,0.201867349,0.119341249,0.171761344,0.280303377,0.17620055,0.088113024,0.083449798,-0.021236161,0.003487107,0.045011054,12.01200937,-1.100508291,3.266528609,0.964935839,12.01200937,3.266528609,0.964935839,3.385228816,-3.266528609,-0.964935839,-3.385228816,1.92268965,0
110,0.079957304,-0.005049691,0.015334022,-0.113053595,-0.072485511,0.126593877,-0.06632289,0.095895694,-0.065449646,-0.175732923,-0.067395974,-0.066323556,0.47705067,0.400759974,-0.039093972,-0.029643529,0.057347443,0.370251399,-0.043265862,-0.011757221,0.004780508,0.198999823,-0.039935955,0.173848556,-0.009486289,-0.001392241,-0.02572329,0.08262154,0.004273032,0.017479953,11.33357609,-0.997839099,3.946336646,1.131436939,11.33357609,3.946336646,1.131436939,3.487898009,-3.946336646,-1.131436939,-3.487898009,1.92268965,0
111,0.186582922,0.168353164,0.040591561,-0.158270787,-0.233690836,0.175548111,0.132200162,-0.111078347,-0.046228295,-0.126010104,-0.122493837,-0.004219504,0.311106404,0.469432059,0.223836244,0.328640863,0.016276581,0.30904274,0.002256431,0.368590176,0.096549483,0.218531579,-0.006939426,0.105912831,0.084114273,0.066564036,0.007985375,-0.023913044,0.017949837,0.002453063,12.97354775,-0.711570229,3.826106416,1.013761855,12.97354775,3.826106416,1.013761855,3.774166879,-3.826106416,-1.013761855,-3.774166879,1.92268965,0
112,0.146282474,0.035732329,0.090318702,0.210118418,-0.113552181,0.107839677,0.018002129,0.071604626,0.009978779,-0.126575039,-0.022049467,-0.085615098,0.092984895,0.328222177,0.409241577,-0.070982109,-0.026182268,0.003731443,0.33853426,0.132989673,0.080531946,0.03820859,0.153159679,0.046809169,-0.008227323,0.086037338,-0.019427837,-0.026989277,0.049465683,0.055224222,11.27986984,-0.204529057,3.63496995,0.849052395,11.27986984,3.63496995,0.849052395,4.28120805,-3.63496995,-0.849052395,-4.28120805,1.92268965,0
113,0.323736674,0.214425544,-0.099635506,0.299474749,-0.022291793,-0.199409276,0.035269411,0.076600992,0.069961464,0.04968129,0.029855131,0.029863654,-0.0128367,0.435231097,0.449454182,0.399796176,0.253591761,0.079309361,0.113313845,0.231036113,0.094160162,0.179446399,-0.049707452,0.062073832,-0.014635296,-0.019647751,-0.049658494,-0.039666411,-0.029899059,0.099892012,11.55201813,0.17698597,3.286947377,0.704941581,11.55201813,3.286947377,0.704941581,4.662723078,-3.286947377,-0.704941581,-4.662723078,1.936035548,0.061298285
114,-0.027671155,0.264805142,0.177370576,-0.085122077,0.085761661,0.180595134,0.111517025,0.015610486,-0.130762729,0.018194007,-0.059073556,0.011343443,0.184946438,0.000961749,0.428169476,0.194179945,0.06163099,0.323904336,0.315276602,0.190472279,0.233206329,0.222582637,0.219562021,0.032080559,0.181109657,0.071621463,0.199755927,-0.000701788,0.075740221,0.098035327,12.49905668,-1.141445741,3.731449585,1.115766892,12.49905668,3.731449585,1.115766892,3.344291367,-3.731449585,-1.115766892,-3.344291367,1.936035548,0
115,0.226529462,0.263905749,-0.099436982,-0.017453819,0.181754275,0.156885327,-0.085683627,-0.10777505,-0.178411249,-0.051286828,-0.021455729,-0.025434261,0.480823778,0.212064457,0.063018623,0.297460378,0.199968648,0.197968277,0.09526757,0.206976235,0.278029809,0.137940498,0.089015805,0.233010612,0.02585628,0.185255606,-0.042143092,0.176297258,0.029860398,0.041850894,12.20701538,-0.896573488,3.611554011,1.006238331,12.20701538,3.611554011,1.006238331,3.58916362,-3.611554011,-1.006238331,-3.58916362,1.936035548,0
116,0.21925217,0.005776325,0.044489892,0.284574624,-0.245292122,0.035795927,0.040932304,-0.098786492,0.029773592,-0.062144633,-0.098945322,-0.046552663,0.112773859,0.229126586,0.373984607,-0.002666279,0.156728188,-0.07000262,0.322489583,-0.011662265,0.062943768,0.059319033,0.094723401,0.295321877,0.183514321,0.041059988,0.110005225,0.064101866,0.019122461,0.020398715,11.55685839,-0.341297986,3.467888783,0.836757081,11.55685839,3.467888783,0.836757081,4.144439122,-3.467888783,-0.836757081,-4.144439122,1.936035548,0
117,-0.047223997,0.161394406,0.066733612,-0.148437968,0.136712863,0.166259125,0.088676654,-0.066995552,-0.131897055,-0.176804682,-0.102061788,-0.036941075,0.061672974,0.068879162,0.118283498,0.381826631,0.328738196,0.131038356,0.104477955,0.232855423,0.217609524,0.027571195,0.009687988,0.227175945,0.170283682,0.1344957,0.095387992,0.146815821,0.072624609,0.054872229,11.95053777,-0.917400447,4.232837246,1.186221382,11.95053777,4.232837246,1.186221382,3.568336661,-4.232837246,-1.186221382,-3.568336661,1.936035548,0
118,0.348707291,0.187761807,-0.040726054,-0.061548337,-0.092205784,0.052506857,0.044891263,-0.090026858,-0.164067253,-0.037159658,-0.089871319,0.009746254,0.327537972,0.075337778,0.065569064,0.010791977,0.178890936,-0.007697618,0.185667813,-0.050811699,0.039819548,0.005731187,0.155265009,0.160514549,0.009587347,0.189034544,0.060916438,-0.009302713,0.13534468,-0.010667382,10.5139815,-0.218050539,3.667247001,0.859305608,10.5139815,3.667247001,0.859305608,4.267686568,-3.667247001,-0.859305608,-4.267686568,1.936035548,0
119,0.314520553,0.033284682,0.043088884,-0.204904378,-0.081758665,-0.106893355,-0.043488738,0.052493976,-0.079342378,-0.077579416,-0.133639212,-0.138251849,0.088059656,0.458215649,0.079077129,-0.046715164,0.281954653,0.227993168,0.32497503,0.273227031,0.253835804,0.048861434,0.030563092,0.125182747,0.004128475,0.058349631,-0.009510158,0.046865805,0.128912299,0.03881472,13.09389908,-0.586910917,3.886504408,0.996839617,13.09389908,3.886504408,0.996839617,3.89882619,-3.886504408,-0.996839617,-3.89882619,1.936035548,0
120,0.380167978,0.201003505,-0.037115332,-0.00066261,-0.11967231,-0.161422985,0.114993135,0.008268285,-0.124933479,-0.183505111,-0.026490806,-0.146628388,0.058798575,0.464728997,0.298347035,0.10705001,0.312380718,0.122386572,0.372435204,-0.058246401,-0.038501968,0.098245851,0.228769544,0.294039735,0.130579187,0.188310515,0.060070678,0.038352595,-0.007690126,0.04240678,12.45246801,-0.659032692,3.441637972,0.899373873,12.45246801,3.441637972,0.899373873,3.826704416,-3.441637972,-0.899373873,-3.826704416,1.936035548,0
121,0.243255604,0.265083598,-0.099635506,0.299474749,-0.060079872,-0.199409276,0.149701065,0.041580799,0.069961464,0.04968129,0.029855131,-0.010251113,0.02383447,0.334397758,0.449454182,0.376217606,0.098308591,0.009476708,0.138382001,0.146391403,0.036678221,0.085248534,-0.049707452,0.038897497,-0.020926144,-0.019647751,-0.049658494,-0.039666411,-0.029899059,0.046585775,10.85904699,0.364512063,3.330788,0.686725132,10.85904699,3.330788,0.686725132,4.850249171,-3.330788,-0.686725132,-4.850249171,1.975613949,0.045767382
122,0.009588313,0.155693388,0.058593427,0.088546792,-0.035491238,0.177430591,0.007829892,-0.014327636,-0.065798047,-0.029292203,-0.12414331,0.013329474,-0.080699659,0.125254209,0.012483432,0.236844213,0.306115063,0.112044545,0.362296618,-0.073891971,0.20032383,0.052488358,0.201682971,0.063859071,0.163791871,-0.007411838,0.087616325,0.167659982,0.094604166,0.010341623,11.10478765,-0.449169979,3.79904577,0.941157585,11.10478765,3.79904577,0.941157585,4.036567128,-3.79904577,-0.941157585,-4.036567128,1.975613949,0
123,0.206506731,0.17446162,-0.06280715,0.119898078,0.216467672,0.199433221,-0.082390347,-0.040403656,-0.06874244,0.048832968,-0.11735621,-0.082007383,-0.093112636,0.337311372,0.371681732,0.207420429,0.324460821,0.29300521,0.08230065,0.183406195,-0.013720433,0.106727773,0.19167376,0.208357202,0.005501214,0.158061411,0.051403385,0.166907768,-0.013706707,0.071809678,11.3854229,-0.397782539,3.524799289,0.862240328,11.3854229,3.524799289,0.862240328,4.087954569,-3.524799289,-0.862240328,-4.087954569,1.975613949,0
124,0.349610807,0.142074907,-0.086125,0.013565063,-0.06125922,0.030967911,0.019013524,-0.0300386,0.000149992,0.024602609,-0.07843073,0.027281991,0.365369155,0.167116139,0.334040762,0.143507863,0.117968659,0.057747898,0.280283465,0.352516034,0.189227632,0.076421533,0.159254987,-0.035044773,0.049661513,-0.010506247,0.015423495,0.134678443,-0.029541054,0.040647932,12.35699128,-0.25516579,3.476132591,0.821669777,12.35699128,3.476132591,0.821669777,4.230571317,-3.476132591,-0.821669777,-4.230571317,1.975613949,0
125,0.152172262,0.14838502,-0.014614895,0.131787599,-0.142781982,0.029150595,0.061908615,-0.070253953,-0.016817514,-0.167962001,0.009568282,0.019626113,0.029123217,0.372874368,0.032744104,0.26932774,0.333057571,-0.04672332,0.300495668,-0.040554663,-0.007811763,-0.011670119,-0.043461575,0.17372076,0.158582703,0.197605565,0.0741769,0.007197058,0.046551283,0.093474953,11.14991325,-0.257039068,3.779823146,0.893850332,11.14991325,3.779823146,0.893850332,4.228698039,-3.779823146,-0.893850332,-4.228698039,1.975613949,0
126,0.323349297,0.205056311,-0.009803928,-0.143123421,0.121098275,-0.135843609,0.136837729,0.091288114,-0.114131975,0.002655508,-0.074231611,-0.042542336,0.200288634,-0.06529026,0.30892898,0.126762057,0.102797364,0.126249456,0.257379057,-0.011619979,0.24318209,0.084434079,0.036589684,0.129394275,0.05347158,0.003481197,0.145176753,0.148308972,0.084029486,-0.01663239,11.18637945,-0.330894495,3.631825734,0.874118727,11.18637945,3.631825734,0.874118727,4.154842613,-3.631825734,-0.874118727,-4.154842613,1.975613949,0
127,-0.0503818,0.288091494,0.186077648,-0.209257175,-0.188382882,-0.180069899,0.085790489,0.01731792,-0.066731749,-0.147893407,-0.106837819,0.02378514,0.11312075,0.457640585,-0.003380881,-0.026606337,0.083301244,0.2093573,0.352525072,0.275483909,-0.030322459,0.016840172,0.097399194,-0.020108031,0.006913798,0.171421349,-0.008993074,0.02093183,-0.009949345,0.005093681,12.35811842,-0.827274564,4.254113643,1.162814596,12.35811842,4.254113643,1.162814596,3.658462543,-4.254113643,-1.162814596,-3.658462543,1.975613949,0
128,-0.037130769,0.18164833,0.142742378,-0.100302863,0.175610146,-0.044568161,0.149352333,-0.1087428,0.065451186,-0.100063686,-0.028242605,-0.010485974,0.453356755,0.068685122,0.246341449,0.216544144,0.178139444,0.226248114,-0.036956752,0.108851658,0.123759979,0.215759801,0.114398768,0.274589836,0.141696259,0.136544945,0.086014359,0.06503891,0.06589829,0.066553959,11.85957322,-1.075135119,3.790722839,1.111452715,11.85957322,3.790722839,1.111452715,3.410601989,-3.790722839,-1.111452715,-3.410601989,1.975613949,0
129,0.158476557,0.019047919,0.024920254,-0.188860275,0.187068424,-0.012669966,0.046961901,0.045279579,0.065570003,-0.02416611,-0.0598702,-0.132387324,0.346751735,0.472854328,0.021523126,-0.028228059,0.197524074,0.001651347,0.137699583,0.300153038,0.03798421,0.012746115,-0.034314039,0.210241499,0.141102018,0.10310048,0.012982206,0.152381084,0.006426013,0.056150556,11.83271229,-0.57514879,3.951489922,1.010459195,11.83271229,3.951489922,1.010459195,3.910588317,-3.951489922,-1.010459195,-3.910588317,1.975613949,0
130,0.028550087,0.153444177,-0.019977385,0.112761932,-0.214661093,-0.148632366,-0.071203466,0.062550863,-0.167467709,0.025505306,0.018712279,-0.076234341,0.496145767,0.298120892,0.431282847,0.293059089,0.281011485,0.312483645,0.09183804,-0.005584151,0.184285163,0.002266571,0.236829367,0.194071962,0.029534819,0.157886258,0.092375079,0.013288605,0.065176641,-0.012179385,13.40817165,-0.997630368,3.295520742,0.944787814,13.40817165,3.295520742,0.944787814,3.488106739,-3.295520742,-0.944787814,-3.488106739,1.975613949,0
131,0.211589653,0.146629215,0.168630069,-0.022520421,-0.217832534,-0.069388419,0.030322636,-0.002868685,0.056243074,-0.044970885,-0.061551148,-0.043004243,0.442633505,0.491248324,0.084414736,0.130591698,0.134852926,0.141686466,0.062173541,0.332939687,0.079753761,0.024214865,-0.028618092,0.101497712,0.050429035,0.125241186,-0.017669614,0.140655952,0.069997814,-0.005267167,12.34527041,-0.402056586,3.707720852,0.907936072,12.34527041,3.707720852,0.907936072,4.083680522,-3.707720852,-0.907936072,-4.083680522,1.975613949,0
132,0.069239623,0.06017411,0.177344782,0.278065414,0.211130636,0.072697942,-0.122359645,0.092472601,-0.1299062,-0.131037754,-0.115859227,-0.013288244,0.212547406,0.131651897,-0.053785132,0.037004055,-0.007344671,0.229357516,0.290223601,0.094165716,0.017588641,0.205851635,0.117082926,0.12491948,0.143868803,0.061715299,0.134814855,0.189666774,0.110596369,0.052098475,10.79626759,-0.500652039,3.616188555,0.907430706,10.79626759,3.616188555,0.907430706,3.985085068,-3.616188555,-0.907430706,-3.985085068,1.975613949,0
133,0.205532275,0.152327772,0.094908851,0.02069767,-0.053445739,-0.105229004,-0.114027499,-0.064474738,-0.079698772,-0.03676434,0.014181888,-0.10261024,0.071611911,0.353326016,0.275085338,0.166945655,0.327325953,0.110442462,-0.069668119,0.355910811,0.178384415,-0.001702933,0.212188812,0.017758044,0.048733933,0.021112308,0.127153582,0.093446613,0.14054871,0.078732699,11.9491854,-0.54724724,3.701534558,0.939835999,11.9491854,3.701534558,0.939835999,3.938489868,-3.701534558,-0.939835999,-3.938489868,1.975613949,0
134,0.122641828,0.148740262,0.110644966,0.262528597,0.103214855,0.135746196,-0.033316335,-0.046492155,-0.041513479,-0.088137602,-0.131475832,-0.025677689,0.228649106,0.219226739,0.300289933,0.254758554,0.186714625,0.360435907,0.288634757,0.21261498,0.067693144,0.100062218,0.118979928,0.132919653,0.08673453,0.050427943,0.016279676,-0.006999966,-0.006152774,0.075650748,12.08002354,-0.436044951,3.40779697,0.841495313,12.08002354,3.40779697,0.841495313,4.049692156,-3.40779697,-0.841495313,-4.049692156,1.975613949,0
135,0.223578043,-0.008783411,-0.049017416,-0.028989107,0.170815172,0.168943085,0.09282915,-0.035901746,0.019029874,0.009278134,-0.098354697,0.018459275,0.194457857,0.274575407,0.205609426,0.028739745,0.246007366,0.244408286,-0.052653777,0.127274483,0.198434152,0.049177548,0.024963636,0.245172368,0.029710744,0.04420215,0.165336446,0.024552116,0.096641179,0.01172881,11.15802988,-0.371982745,3.547047608,0.862240984,11.15802988,3.547047608,0.862240984,4.113754363,-3.547047608,-0.862240984,-4.113754363,1.975613949,0
136,0.005882237,0.102743075,-0.016436757,0.126708923,-0.04395737,-0.061075354,-0.127723093,0.071767168,-0.042032238,-0.01189041,-0.1394263,0.007282345,0.219572651,0.016846375,0.299918612,0.300424054,0.127149073,0.386263799,0.373885064,-0.010280311,0.085350551,0.137141692,0.166783593,-0.032481525,0.195576911,0.108670246,0.097118355,-0.011611161,0.14778935,-0.016232276,12.64546001,-0.789789656,3.574021608,0.967010937,12.64546001,3.574021608,0.967010937,3.695947452,-3.574021608,-0.967010937,-3.695947452,1.975613949,0
137,-0.0284002,0.198595375,0.106847862,0.032071321,0.10274863,-0.187006733,0.129066844,-0.036588146,-0.040180115,-0.178677421,0.019139925,-0.010165998,-0.074655762,0.119491766,0.056315967,0.12103127,0.31762541,-0.054613858,0.060756383,0.094169072,-0.039909282,0.08451449,0.141757216,0.215448256,-0.017547575,0.098891646,-0.034543979,0.1752074,0.057238149,-0.008666158,10.09044793,-0.281957492,4.143846763,0.985743103,10.09044793,4.143846763,0.985743103,4.203779616,-4.143846763,-0.985743103,-4.203779616,1.975613949,0
138,0.163608823,0.207971972,-0.015552863,0.068020301,-0.140486835,-0.116631907,-0.010899535,-0.094118548,0.062678032,-0.162167776,-0.032763254,-0.011672079,0.141020462,-0.098159578,0.096439308,-0.01465712,0.075942103,0.398220064,0.111699108,-0.0040443,0.003148153,0.160551415,0.084679837,0.29481064,0.170103307,0.18569811,0.179253744,0.064696579,0.025454462,0.046564627,11.29737914,-0.766214036,3.58026939,0.962561415,11.29737914,3.58026939,0.962561415,3.719523072,-3.58026939,-0.962561415,-3.719523072,1.975613949,0
139,0.030913559,-0.098924495,-0.012837077,-0.24347104,-0.038705986,0.042873081,0.122560509,0.098301141,-0.074707908,-0.100155737,-0.042543733,0.029181824,-0.041606452,0.177150768,0.059392856,0.327965301,0.087763922,0.251452284,0.373362662,0.297393673,0.108857852,0.047751926,0.142266598,0.094797189,0.187355088,0.096763165,0.053433627,0.083630203,0.112071383,0.029765143,13.24520768,-0.753454348,3.98843915,1.068632632,13.24520768,3.98843915,1.068632632,3.732282759,-3.98843915,-1.068632632,-3.732282759,1.975613949,0
140,-0.118048857,0.126733315,0.091562357,-0.146265215,-0.009073069,0.039791231,-0.123684846,-0.097730067,0.026446253,-0.136724166,-0.123278137,-0.041720037,0.396869258,0.055498775,0.36502827,-0.03568815,0.199990929,0.308073817,0.039756339,0.228447708,-0.030892286,0.131704991,0.078646823,0.235465981,0.111123343,0.174055318,-0.020701133,0.046202332,0.098005355,0.078699524,12.45997928,-1.134367948,4.277242048,1.276267055,12.45997928,4.277242048,1.276267055,3.351369159,-4.277242048,-1.276267055,-3.351369159,1.975613949,0
141,0.09905804,-0.025739282,-0.060953837,0.277911874,-0.012458222,-0.192787413,-0.034446001,-0.045506938,-0.079055203,0.005970754,-0.037520448,-0.045848558,0.247675841,0.366118822,0.211098003,0.352614203,0.309995951,0.101385258,0.010905456,0.362537111,-0.000830903,0.051270382,0.109126539,0.181669715,0.027056354,0.185390545,-0.031155115,0.161006138,0.148814388,0.099758831,12.6981843,-0.30289615,3.447402621,0.824177313,12.6981843,3.447402621,0.824177313,4.182840958,-3.447402621,-0.824177313,-4.182840958,1.975613949,0
142,0.231612703,0.054507253,0.055592973,-0.065012999,-0.007286034,-0.042561156,-0.006992139,0.116921403,-0.05861418,-0.085680724,-0.12663193,0.023367111,6.19E-07,-0.057947493,-0.063321091,0.103321089,0.228706277,-0.028364895,0.27049545,0.38978571,0.286598232,0.248171045,-0.037731752,0.061704845,0.0583029,0.13038491,0.181142582,0.160011772,0.05234078,0.026829966,11.60368988,-0.4244603,3.875531412,0.954264286,11.60368988,3.875531412,0.954264286,4.061276808,-3.875531412,-0.954264286,-4.061276808,1.975613949,0
143,0.063290004,0.206313086,0.034025251,0.18634615,-0.093274718,0.016851639,-0.028342313,0.021964011,-0.141007963,-0.006799835,-0.10337101,-0.028081053,0.22503048,-0.090614578,0.007158938,0.32340244,0.182725451,0.276863642,0.306065846,0.215479102,0.062975127,0.15842848,0.206426887,-0.003835688,0.106889469,0.020186137,0.001085293,0.117298533,-0.002294713,0.028889517,11.74442594,-0.487212538,3.477422294,0.86967636,11.74442594,3.477422294,0.86967636,3.998524569,-3.477422294,-0.86967636,-3.998524569,1.975613949,0
144,0.006230966,0.184367945,-0.050639972,-0.227499548,0.03613369,0.141003634,0.009912512,-0.078246368,0.023874961,-0.15840657,-0.08751836,-0.147702471,0.37370255,0.061766374,-0.021712076,0.36101615,0.320695322,-0.001427701,0.299889854,-0.003711725,0.064279772,0.016047406,0.279155961,0.270656897,0.151544491,0.034473208,0.151001697,0.033775709,0.120832019,0.016037054,11.9938622,-1.012559624,4.189674949,1.206294515,11.9938622,4.189674949,1.206294515,3.473177484,-4.189674949,-1.206294515,-3.473177484,1.975613949,0
145,0.006810085,-0.051254731,-0.059816717,0.118092419,-0.232822695,-0.049903242,-0.081081065,0.028028636,-0.165263315,-0.172459449,-0.072663879,-0.022667978,0.114284702,0.495727641,0.251977151,-0.011064354,-0.034841295,0.272928761,0.053829823,-0.053144972,0.135133383,0.242074027,0.214695488,0.20782389,0.076871519,0.093137376,0.158236968,-0.011631725,0.108105035,0.015378201,12.65755559,-0.835153728,3.766724201,1.031814318,12.65755559,3.766724201,1.031814318,3.65058338,-3.766724201,-1.031814318,-3.65058338,1.975613949,0
146,0.000406803,0.200457119,-0.009713909,0.205522931,0.126200149,0.107565644,-0.001264145,0.053700606,-0.007310272,-0.005256935,0.020907712,-0.123140474,0.480609597,0.108778203,-0.010587956,0.045327786,0.2962432,-0.020847725,0.14276184,-0.050105586,0.146502406,0.183376056,0.236823076,-0.015275979,0.066666959,0.101593084,0.048776544,-0.038769364,0.034007809,0.022666797,10.22617911,-0.49587247,3.527890378,0.884213049,10.22617911,3.527890378,0.884213049,3.989864638,-3.527890378,-0.884213049,-3.989864638,1.975613949,0
147,0.377583904,0.193053237,0.021485171,-0.197287671,0.204022834,-0.076260335,-0.018863474,-0.003577404,-0.16931986,-0.164686326,-0.044270812,-0.081471681,0.076388436,0.282273398,0.182997431,0.326345017,-0.020922329,0.051815465,0.369217942,0.307854343,-0.026101706,0.089990436,-0.000657811,0.240716848,0.053353058,0.130103176,0.1761415,0.141650628,-0.015101327,0.019222205,12.08988114,-0.672321431,3.968690183,1.04071796,12.08988114,3.968690183,1.04071796,3.813415676,-3.968690183,-1.04071796,-3.813415676,1.975613949,0
148,0.358869369,0.150724989,0.009970563,-0.207571594,-0.066010533,0.041098443,0.042010872,0.000812257,-0.181076592,-0.181608499,-0.021868248,-0.144448851,0.248561281,0.462329441,0.02040988,0.328535158,0.068036515,0.140136651,0.269099762,-0.062823058,0.128107389,0.127893353,0.238033617,0.098827623,0.069500121,-0.008938658,0.132032074,0.084395165,0.041043806,0.060638882,12.10317639,-0.73241154,3.754674571,1.000359416,12.10317639,3.754674571,1.000359416,3.753325567,-3.754674571,-1.000359416,-3.753325567,1.975613949,0
